time,frequency,confidence
17.120,329.335,0.961747
17.140,328.950,0.814378
17.160,339.802,0.603866
17.180,344.059,0.780126
17.200,347.277,0.895816
17.220,348.881,0.889775
17.240,349.631,0.948153
17.260,349.171,0.914194
17.280,349.436,0.948780
17.300,350.315,0.961671
17.320,348.675,0.928348
17.340,348.874,0.904509
17.360,349.883,0.937945
17.380,349.072,0.955823
17.400,349.574,0.971372
17.420,349.192,0.976835
17.440,348.542,0.963339
17.460,349.183,0.971296
17.480,348.930,0.961198
17.500,349.428,0.961044
17.520,349.714,0.966901
17.540,349.691,0.970472
17.560,349.145,0.969758
17.580,347.923,0.948221
17.600,348.724,0.960472
17.620,348.876,0.964417
17.640,349.322,0.969284
17.660,349.770,0.970625
17.680,349.126,0.969467
17.700,349.533,0.963762
17.720,348.750,0.945380
17.740,348.799,0.681207
17.760,389.727,0.749170
17.780,392.003,0.889262
17.800,393.980,0.853794
17.820,392.800,0.913522
17.840,392.336,0.927889
17.860,392.353,0.948823
17.880,393.069,0.958828
17.900,392.119,0.950000
17.920,391.908,0.933866
17.940,391.780,0.919547
17.960,391.725,0.926343
17.980,392.539,0.957402
18.000,392.637,0.963396
18.020,392.610,0.967206
18.040,392.466,0.967296
18.060,392.715,0.963033
18.080,392.725,0.960056
18.100,392.763,0.958308
18.120,392.715,0.948688
18.140,392.604,0.951147
18.160,392.456,0.952981
18.180,392.370,0.959157
18.200,393.025,0.966316
18.220,393.600,0.965129
18.240,392.965,0.967688
18.260,392.783,0.969173
18.280,392.977,0.970809
18.300,393.040,0.968870
18.320,392.920,0.951725
18.340,260.232,0.781019
18.360,261.303,0.901865
18.380,261.186,0.924376
18.400,260.675,0.919455
18.420,262.195,0.954003
18.440,262.199,0.946457
18.460,261.833,0.931030
18.480,261.314,0.917884
18.500,262.203,0.898930
18.520,261.717,0.855943
18.540,261.769,0.914019
18.560,262.177,0.916191
18.580,262.146,0.910848
18.600,261.300,0.899013
18.620,261.485,0.909176
18.640,261.569,0.903092
18.660,261.070,0.907835
18.680,261.420,0.925993
18.700,261.524,0.937994
18.720,261.823,0.937464
18.740,261.549,0.930683
18.760,260.738,0.922582
18.780,260.840,0.919401
18.800,261.273,0.926917
18.820,261.682,0.923149
18.840,261.635,0.935693
18.860,261.547,0.920260
18.880,261.586,0.930840
18.900,261.124,0.925589
18.920,260.958,0.891569
18.940,296.712,0.558926
